File,Soiling Weight,STC Power,Status,Status2,SD,SR,count1,count2,count3,count4,count5,count6,count7,count8,count9,count10,count11,count12,count13,count14,count15,count16
IMG_8234,,203,Clean,1,152.8861814,0.079740447,5.99E-05,0.023543508,0.000404373,0.000434327,0.006080575,0.171214617,0.088153362,0.002740752,0.019919125,0.10582597,0.163905946,0.037981129,0.049483301,0.063007339,0.125760072,0.141485697
IMG_8235,,203,Clean,1,147.3849612,0.084580302,0,0.067233239,0.003719038,0.000363187,0.011723687,0.122481296,0.166877315,0.004125808,0.027253577,0.115304714,0.132679596,0.087077795,0.033020992,0.041475993,0.076225757,0.110438004
IMG_8238,,203,Clean,1,163.4240902,0.079323666,0,0.015051395,0.007356828,0,0.010792952,0.139471366,0.120734214,0.000895742,0.045932452,0.121776799,0.088795888,0.023259912,0.056681351,0.086167401,0.173935389,0.109148311
IMG_8239,,203,Clean,1,151.9447654,0.082626956,4.38E-05,0.040044981,0.018211558,0.000335899,0.010573511,0.134870679,0.168592,0.000876258,0.025469893,0.142932251,0.100784251,0.041622245,0.050720722,0.061484089,0.104668994,0.098768858
IMG_8240,,203,Clean,1,153.0281928,0.077815905,0,0.017659325,0.007933663,0.000439854,0.004594031,0.137153004,0.164554281,0.001319562,0.025283461,0.132216864,0.092825492,0.036621921,0.036768539,0.072315261,0.127541379,0.142773361
IMG_8241,,203,Clean,1,151.2877182,0.076276583,0,0.040458604,0.022867222,0.001275651,0.009669748,0.126116194,0.175724837,0.001685119,0.018882782,0.142416177,0.093579224,0.061246988,0.036867884,0.05041183,0.104225396,0.114572342
IMG_8242,,203,Clean,1,152.544405,0.076583611,0,0.030126918,0.017985495,0.00079324,0.008029528,0.147332125,0.157029075,0.001068445,0.029398433,0.1391569,0.104060092,0.026403549,0.042268342,0.057016124,0.129249498,0.110082238
IMG_8244,,203,Clean,1,157.1856648,0.095979938,9.66E-05,0.039300255,0.016092204,0.004216351,0.015306924,0.135044036,0.160185085,0.015548548,0.023171807,0.116523504,0.087733923,0.044108586,0.048083312,0.063015718,0.129317531,0.102255566
IMG_8245,,203,Clean,1,153.1838062,0.098918174,0,0.034161021,0.01609207,0.002203531,0.013812989,0.143733159,0.158805309,0.016029112,0.022123448,0.127301116,0.087511647,0.042433705,0.049598328,0.057417714,0.127049284,0.101727568
IMG_8246,,203,Clean,1,152.5819389,0.094019537,0,0.021746285,0.01075467,0.002856503,0.01141285,0.144589098,0.14784051,0.011254887,0.024576461,0.125475535,0.090631458,0.046875617,0.050048047,0.077559993,0.123724775,0.11065331
IMG_8247,,203,Clean,1,148.4848381,0.09322393,0,0.041893705,0.023561786,0.002970893,0.01145916,0.139303414,0.162509241,0.015497933,0.02272665,0.133101503,0.109758769,0.049245639,0.040634156,0.057774979,0.111702856,0.077859314
IMG_8248,,203,Clean,1,148.3309294,0.096916696,0,0.025193344,0.012108429,0.00213525,0.011157982,0.148191548,0.149597688,0.010311694,0.020076557,0.141525402,0.099692732,0.046194308,0.047353071,0.066140666,0.125042314,0.095279015
